ID,UserId,CourseId,Progress,StartDate,Completed
EN1074,EMP159,COR0774,82,2022-08-02,0
EN1075,EMP248,COR1904,66,2022-08-02,0
EN1076,EMP033,COR0061,10,2022-08-03,0
EN1077,EMP200,COR1708,5,2022-08-03,0
EN1078,EMP041,COR1522,87,2022-08-03,0
EN1079,EMP029,COR1811,100,2022-08-03,1
EN1080,EMP243,COR0000,82,2022-08-03,0
EN1081,EMP035,COR0832,100,2022-08-03,1
EN1082,EMP222,COR1570,100,2022-08-04,1
EN1083,EMP211,COR0688,28,2022-08-04,0
EN1084,EMP120,COR0684,52,2022-08-04,0
EN1085,EMP065,COR1273,100,2022-08-04,1
EN1086,EMP093,COR0209,56,2022-08-05,0
EN1087,EMP094,COR0077,42,2022-08-05,0
EN1088,EMP222,COR0532,100,2022-08-06,1
EN1089,EMP144,COR0647,68,2022-08-06,0
EN1090,EMP050,COR1293,100,2022-08-06,1
EN1091,EMP199,COR0748,100,2022-08-06,1
EN1092,EMP036,COR0988,100,2022-08-06,1
EN1093,EMP225,COR0643,100,2022-08-07,1
EN1094,EMP198,COR0110,100,2022-08-07,1
EN1095,EMP246,COR0584,100,2022-08-07,1
EN1096,EMP273,COR0366,98,2022-08-07,0
EN1097,EMP047,COR1079,100,2022-08-08,1
EN1098,EMP090,COR1523,100,2022-08-08,1
EN1099,EMP105,COR1200,30,2022-08-08,0
EN1100,EMP205,COR0130,100,2022-08-08,1
EN1101,EMP283,COR1917,100,2022-08-08,1
EN1102,EMP039,COR0892,42,2022-08-08,0
EN1103,EMP069,COR0198,53,2022-08-09,0
EN1104,EMP046,COR1362,100,2022-08-09,1
EN1105,EMP077,COR1293,100,2022-08-09,1
EN1106,EMP209,COR0567,100,2022-08-09,1
EN1107,EMP289,COR1132,100,2022-08-09,1
EN1108,EMP027,COR1891,9,2022-08-09,0
EN1109,EMP030,COR1838,21,2022-08-09,0
EN1110,EMP009,COR0833,100,2022-08-10,1
EN1111,EMP124,COR1859,77,2022-08-10,0
EN1112,EMP202,COR1421,100,2022-08-10,1
EN1113,EMP239,COR0332,80,2022-08-10,0
EN1114,EMP015,COR1330,52,2022-08-10,0
EN1115,EMP099,COR0512,100,2022-08-10,1
EN1116,EMP088,COR0520,100,2022-08-10,1
EN1117,EMP052,COR1325,67,2022-08-11,0
EN1118,EMP022,COR1272,100,2022-08-11,1
EN1119,EMP209,COR1810,54,2022-08-11,0
EN1120,EMP079,COR0893,82,2022-08-11,0
EN1121,EMP261,COR0504,100,2022-08-11,1
EN1122,EMP225,COR0415,100,2022-08-12,1
EN1123,EMP046,COR1659,100,2022-08-12,1
EN1124,EMP101,COR0363,100,2022-08-12,1
EN1125,EMP268,COR1102,45,2022-08-12,0
EN1126,EMP017,COR0025,8,2022-08-13,0
EN1127,EMP016,COR0684,100,2022-08-13,1
EN1128,EMP101,COR0111,100,2022-08-13,1
EN1129,EMP206,COR1368,100,2022-08-13,1
EN1130,EMP256,COR1676,100,2022-08-13,1
EN1131,EMP007,COR0423,100,2022-08-13,1
EN1132,EMP232,COR1658,27,2022-08-14,0
EN1133,EMP098,COR0943,100,2022-08-14,1
EN1134,EMP076,COR0343,100,2022-08-14,1
EN1135,EMP173,COR0646,100,2022-08-14,1
EN1136,EMP074,COR1319,89,2022-08-14,0
EN1137,EMP024,COR0723,100,2022-08-14,1
EN1138,EMP298,COR1619,100,2022-08-15,1
EN1139,EMP224,COR0532,90,2022-08-15,0
EN1140,EMP205,COR0310,100,2022-08-15,1
EN1141,EMP048,COR0898,100,2022-08-15,1
EN1142,EMP255,COR0600,100,2022-08-15,1
EN1143,EMP100,COR0374,100,2022-08-15,1
EN1144,EMP057,COR1608,100,2022-08-15,1
EN1145,EMP050,COR1037,58,2022-08-15,0
EN1146,EMP135,COR0705,28,2022-08-16,0
EN1147,EMP178,COR1943,27,2022-08-16,0
EN1148,EMP166,COR0177,100,2022-08-16,1
EN1149,EMP165,COR0204,100,2022-08-16,1
EN1150,EMP150,COR0336,100,2022-08-16,1
EN1151,EMP188,COR1126,100,2022-08-16,1
EN1152,EMP194,COR1494,30,2022-08-16,0
EN1153,EMP246,COR0023,75,2022-08-17,0
EN1154,EMP212,COR1451,1,2022-08-17,0
EN1155,EMP117,COR0494,100,2022-08-18,1
EN1156,EMP294,COR0697,69,2022-08-18,0
EN1157,EMP112,COR1664,100,2022-08-18,1
EN1158,EMP024,COR1277,100,2022-08-19,1
EN1159,EMP222,COR1302,100,2022-08-19,1
EN1160,EMP070,COR0409,100,2022-08-19,1
EN1161,EMP010,COR0958,100,2022-08-19,1
EN1162,EMP256,COR0237,100,2022-08-19,1
EN1163,EMP099,COR1308,100,2022-08-19,1
EN1164,EMP206,COR0125,40,2022-08-19,0
EN1165,EMP290,COR1090,38,2022-08-19,0
EN1166,EMP028,COR0208,62,2022-08-20,0
EN1167,EMP067,COR0059,100,2022-08-20,1
EN1168,EMP047,COR1888,100,2022-08-20,1
EN1169,EMP254,COR0195,79,2022-08-20,0
EN1170,EMP136,COR0665,78,2022-08-20,0
EN1171,EMP036,COR0497,100,2022-08-20,1
EN1172,EMP107,COR1490,23,2022-08-21,0
EN1173,EMP007,COR1241,100,2022-08-21,1
EN1174,EMP297,COR1192,100,2022-08-21,1
EN1175,EMP031,COR0935,65,2022-08-21,0
EN1176,EMP085,COR0837,61,2022-08-21,0
EN1177,EMP132,COR0156,100,2022-08-21,1
EN1178,EMP138,COR1340,100,2022-08-21,1
EN1179,EMP136,COR1360,31,2022-08-21,0
EN1180,EMP192,COR0316,100,2022-08-22,1
EN1181,EMP222,COR1806,100,2022-08-22,1
EN1182,EMP018,COR1475,87,2022-08-22,0
EN1183,EMP152,COR1096,100,2022-08-22,1
EN1184,EMP194,COR0838,100,2022-08-22,1
EN1185,EMP060,COR1481,100,2022-08-22,1
EN1186,EMP060,COR0593,59,2022-08-22,0
EN1187,EMP251,COR0530,100,2022-08-22,1
EN1188,EMP149,COR1754,100,2022-08-22,1
EN1189,EMP148,COR0648,72,2022-08-23,0
EN1190,EMP069,COR0268,100,2022-08-23,1
EN1191,EMP188,COR1010,29,2022-08-24,0
EN1192,EMP126,COR0524,55,2022-08-24,0
EN1193,EMP132,COR1213,100,2022-08-24,1
EN1194,EMP071,COR0368,100,2022-08-24,1
EN1195,EMP256,COR1760,85,2022-08-24,0
EN1196,EMP143,COR1846,100,2022-08-24,1
EN1197,EMP207,COR1918,100,2022-08-25,1
EN1198,EMP034,COR0887,100,2022-08-25,1
EN1199,EMP052,COR0633,100,2022-08-25,1
EN1200,EMP263,COR1645,100,2022-08-25,1
EN1201,EMP076,COR0126,100,2022-08-26,1
EN1202,EMP071,COR0634,100,2022-08-26,1
EN1203,EMP205,COR1122,100,2022-08-26,1
EN1204,EMP160,COR1801,91,2022-08-26,0
EN1205,EMP283,COR0979,20,2022-08-26,0
EN1206,EMP182,COR0621,73,2022-08-27,0
EN1207,EMP233,COR0709,100,2022-08-27,1
EN1208,EMP262,COR1309,100,2022-08-27,1
EN1209,EMP002,COR0769,100,2022-08-27,1
EN1210,EMP161,COR0753,69,2022-08-27,0
EN1211,EMP251,COR1908,67,2022-08-27,0
EN1212,EMP016,COR1599,100,2022-08-28,1
EN1213,EMP228,COR1217,28,2022-08-28,0
EN1214,EMP118,COR1744,100,2022-08-28,1
EN1215,EMP076,COR1374,36,2022-08-28,0
EN1216,EMP206,COR1905,100,2022-08-28,1
EN1217,EMP086,COR0896,100,2022-08-29,1
EN1218,EMP250,COR0764,75,2022-08-29,0
EN1219,EMP256,COR1022,37,2022-08-29,0
EN1220,EMP236,COR0187,43,2022-08-29,0
EN1221,EMP199,COR1316,32,2022-08-29,0
EN1222,EMP163,COR0014,100,2022-08-29,1
EN1223,EMP273,COR1432,100,2022-08-29,1
EN1224,EMP007,COR1092,100,2022-08-30,1
EN1225,EMP079,COR1798,23,2022-08-30,0
EN1226,EMP043,COR0531,100,2022-08-30,1
EN1227,EMP225,COR0800,100,2022-08-30,1
EN1228,EMP036,COR1111,100,2022-08-30,1
EN1229,EMP138,COR0663,69,2022-08-31,0
EN1230,EMP269,COR0639,100,2022-08-31,1
EN1231,EMP057,COR1414,100,2022-08-31,1
EN1232,EMP024,COR1268,100,2022-08-31,1
EN1233,EMP278,COR0995,100,2022-08-31,1
EN1234,EMP257,COR0014,55,2022-08-31,0
EN1235,EMP129,COR0848,100,2022-08-31,1
EN1236,EMP243,COR1418,20,2022-09-01,0
EN1237,EMP006,COR1414,100,2022-09-01,1
EN1238,EMP224,COR0405,100,2022-09-01,1
EN1239,EMP248,COR0850,100,2022-09-01,1
EN1240,EMP169,COR1068,100,2022-09-01,1
EN1241,EMP133,COR1580,100,2022-09-01,1
EN1242,EMP260,COR1558,100,2022-09-01,1
EN1243,EMP157,COR1334,86,2022-09-02,0
EN1244,EMP111,COR1994,100,2022-09-02,1
EN1245,EMP148,COR1521,100,2022-09-02,1
EN1246,EMP190,COR0996,100,2022-09-03,1
EN1247,EMP131,COR1385,53,2022-09-03,0
EN1248,EMP014,COR0892,59,2022-09-04,0
EN1249,EMP208,COR1426,27,2022-09-04,0
EN1250,EMP228,COR1702,86,2022-09-04,0
EN1251,EMP071,COR1065,100,2022-09-04,1
EN1252,EMP108,COR0845,100,2022-09-05,1
EN1253,EMP294,COR0812,100,2022-09-05,1
EN1254,EMP276,COR0605,11,2022-09-05,0
EN1255,EMP002,COR0389,100,2022-09-05,1
EN1256,EMP047,COR1387,100,2022-09-06,1
EN1257,EMP258,COR1466,74,2022-09-06,0
EN1258,EMP021,COR0413,44,2022-09-06,0
EN1259,EMP066,COR1543,100,2022-09-06,1
EN1260,EMP175,COR0843,70,2022-09-07,0
EN1261,EMP193,COR0938,70,2022-09-07,0
EN1262,EMP145,COR1585,100,2022-09-07,1
EN1263,EMP288,COR0530,100,2022-09-08,1
EN1264,EMP116,COR1399,100,2022-09-08,1
EN1265,EMP076,COR1396,100,2022-09-08,1
EN1266,EMP173,COR1230,57,2022-09-08,0
EN1267,EMP078,COR1493,100,2022-09-09,1
EN1268,EMP231,COR1588,100,2022-09-09,1
EN1269,EMP126,COR0324,100,2022-09-09,1
EN1270,EMP199,COR1176,94,2022-09-09,0
EN1271,EMP002,COR0423,81,2022-09-09,0
EN1272,EMP298,COR1054,25,2022-09-09,0
EN1273,EMP241,COR0289,7,2022-09-09,0
EN1274,EMP225,COR0475,100,2022-09-09,1
EN1275,EMP141,COR0529,100,2022-09-10,1
EN1276,EMP119,COR0889,55,2022-09-11,0
EN1277,EMP098,COR1541,100,2022-09-11,1
EN1278,EMP225,COR1815,100,2022-09-11,1
EN1279,EMP214,COR0672,100,2022-09-12,1
EN1280,EMP031,COR1934,100,2022-09-12,1
EN1281,EMP136,COR0956,100,2022-09-13,1
EN1282,EMP280,COR1359,100,2022-09-13,1
EN1283,EMP098,COR1429,23,2022-09-13,0
EN1284,EMP158,COR0485,38,2022-09-13,0
EN1285,EMP184,COR1542,100,2022-09-13,1
EN1286,EMP088,COR1546,68,2022-09-13,0
EN1287,EMP103,COR0690,55,2022-09-13,0
EN1288,EMP013,COR0430,100,2022-09-13,1
EN1289,EMP198,COR1801,100,2022-09-14,1
EN1290,EMP064,COR1585,100,2022-09-14,1
EN1291,EMP205,COR1546,49,2022-09-14,0
EN1292,EMP117,COR1533,97,2022-09-14,0
EN1293,EMP132,COR0539,100,2022-09-14,1
EN1294,EMP183,COR0326,76,2022-09-14,0
EN1295,EMP278,COR0302,100,2022-09-15,1
EN1296,EMP001,COR0349,100,2022-09-15,1
EN1297,EMP010,COR0796,100,2022-09-15,1
EN1298,EMP170,COR1421,26,2022-09-15,0
EN1299,EMP248,COR1371,100,2022-09-15,1
EN1300,EMP172,COR0333,100,2022-09-15,1
EN1301,EMP277,COR0395,100,2022-09-16,1
EN1302,EMP158,COR1095,100,2022-09-17,1
EN1303,EMP011,COR0053,62,2022-09-17,0
EN1304,EMP139,COR1619,100,2022-09-17,1
EN1305,EMP202,COR1744,100,2022-09-17,1
EN1306,EMP247,COR0108,100,2022-09-18,1
EN1307,EMP092,COR0788,100,2022-09-18,1
EN1308,EMP277,COR1497,94,2022-09-18,0
EN1309,EMP198,COR1735,100,2022-09-18,1
EN1310,EMP289,COR0944,75,2022-09-18,0
EN1311,EMP242,COR0018,100,2022-09-19,1
EN1312,EMP022,COR0021,39,2022-09-19,0
EN1313,EMP250,COR1735,100,2022-09-19,1
EN1314,EMP234,COR1137,66,2022-09-19,0
EN1315,EMP285,COR0504,45,2022-09-19,0
EN1316,EMP057,COR1306,100,2022-09-19,1
EN1317,EMP111,COR1407,43,2022-09-20,0
EN1318,EMP208,COR1355,100,2022-09-21,1
EN1319,EMP138,COR0112,100,2022-09-21,1
EN1320,EMP176,COR0856,88,2022-09-21,0
EN1321,EMP280,COR1765,34,2022-09-22,0
EN1322,EMP056,COR1665,100,2022-09-22,1
EN1323,EMP133,COR0394,100,2022-09-23,1
EN1324,EMP231,COR0453,44,2022-09-23,0
EN1325,EMP190,COR1599,100,2022-09-23,1
EN1326,EMP066,COR1496,26,2022-09-23,0
EN1327,EMP262,COR0951,41,2022-09-23,0
EN1328,EMP039,COR0606,100,2022-09-23,1
EN1329,EMP086,COR0927,100,2022-09-24,1
EN1330,EMP194,COR1737,100,2022-09-24,1
EN1331,EMP068,COR1243,82,2022-09-24,0
EN1332,EMP194,COR1713,100,2022-09-24,1
EN1333,EMP141,COR1574,100,2022-09-24,1
EN1334,EMP263,COR1923,100,2022-09-24,1
EN1335,EMP012,COR1061,100,2022-09-25,1
EN1336,EMP201,COR0255,100,2022-09-25,1
EN1337,EMP228,COR0631,100,2022-09-25,1
EN1338,EMP154,COR1486,85,2022-09-25,0
EN1339,EMP190,COR1474,100,2022-09-25,1
EN1340,EMP257,COR1708,100,2022-09-25,1
EN1341,EMP098,COR1466,100,2022-09-25,1
EN1342,EMP265,COR1733,100,2022-09-25,1
EN1343,EMP205,COR0239,100,2022-09-25,1
EN1344,EMP272,COR0602,41,2022-09-25,0
EN1345,EMP008,COR1859,82,2022-09-25,0
EN1346,EMP101,COR1842,86,2022-09-25,0
EN1347,EMP049,COR0876,1,2022-09-26,0
EN1348,EMP130,COR1527,100,2022-09-26,1
EN1349,EMP149,COR1964,100,2022-09-26,1
EN1350,EMP267,COR1904,100,2022-09-26,1
EN1351,EMP093,COR1714,100,2022-09-27,1
EN1352,EMP244,COR1763,100,2022-09-27,1
EN1353,EMP085,COR1922,31,2022-09-27,0
EN1354,EMP203,COR0887,89,2022-09-27,0
EN1355,EMP104,COR0589,100,2022-09-27,1
EN1356,EMP283,COR0304,11,2022-09-27,0
EN1357,EMP090,COR1614,8,2022-09-27,0
EN1358,EMP136,COR1320,10,2022-09-28,0
EN1359,EMP060,COR1412,100,2022-09-28,1
EN1360,EMP254,COR0931,39,2022-09-28,0
EN1361,EMP290,COR1382,100,2022-09-28,1
EN1362,EMP023,COR0063,83,2022-09-28,0
EN1363,EMP209,COR1169,100,2022-09-28,1
EN1364,EMP217,COR0372,100,2022-09-28,1
EN1365,EMP177,COR0904,100,2022-09-28,1
EN1366,EMP066,COR0535,100,2022-09-29,1
EN1367,EMP028,COR1129,100,2022-09-29,1
EN1368,EMP290,COR0613,100,2022-09-29,1
EN1369,EMP166,COR1795,100,2022-09-29,1
EN1370,EMP263,COR1861,100,2022-09-29,1
EN1371,EMP145,COR1381,95,2022-09-29,0
EN1372,EMP249,COR0949,52,2022-09-29,0
EN1373,EMP044,COR0155,100,2022-09-30,1
EN1374,EMP031,COR0942,7,2022-09-30,0
EN1375,EMP095,COR0340,100,2022-10-01,1
EN1376,EMP263,COR1609,100,2022-10-01,1
EN1377,EMP065,COR1263,100,2022-10-01,1
EN1378,EMP278,COR1343,100,2022-10-01,1
EN1379,EMP069,COR0252,100,2022-10-02,1
EN1380,EMP048,COR1985,78,2022-10-02,0
EN1381,EMP046,COR1058,100,2022-10-02,1
EN1382,EMP212,COR0983,100,2022-10-02,1
EN1383,EMP052,COR0786,100,2022-10-02,1
EN1384,EMP271,COR1168,45,2022-10-03,0
EN1385,EMP130,COR0533,100,2022-10-03,1
EN1386,EMP042,COR1711,100,2022-10-04,1
EN1387,EMP201,COR1981,100,2022-10-04,1
EN1388,EMP196,COR0290,100,2022-10-04,1
EN1389,EMP050,COR0906,16,2022-10-04,0
EN1390,EMP219,COR1123,100,2022-10-05,1
EN1391,EMP174,COR1094,62,2022-10-05,0
EN1392,EMP140,COR1697,13,2022-10-05,0
EN1393,EMP043,COR0419,100,2022-10-05,1
EN1394,EMP026,COR0209,53,2022-10-05,0
EN1395,EMP261,COR0363,64,2022-10-05,0
EN1396,EMP201,COR0308,100,2022-10-06,1
EN1397,EMP046,COR1687,100,2022-10-06,1
EN1398,EMP059,COR0819,32,2022-10-06,0
EN1399,EMP219,COR0358,27,2022-10-06,0
EN1400,EMP143,COR0929,100,2022-10-07,1
EN1401,EMP161,COR1221,100,2022-10-07,1
EN1402,EMP242,COR0142,37,2022-10-07,0
EN1403,EMP089,COR0318,100,2022-10-07,1
EN1404,EMP008,COR0757,76,2022-10-08,0
EN1405,EMP202,COR0193,99,2022-10-08,0
EN1406,EMP231,COR0147,100,2022-10-08,1
EN1407,EMP217,COR0271,100,2022-10-08,1
EN1408,EMP208,COR0282,100,2022-10-08,1
EN1409,EMP070,COR0918,100,2022-10-08,1
EN1410,EMP101,COR0389,100,2022-10-08,1
EN1411,EMP010,COR0504,100,2022-10-08,1
EN1412,EMP285,COR0792,100,2022-10-08,1
EN1413,EMP261,COR1069,100,2022-10-08,1
EN1414,EMP198,COR1825,53,2022-10-08,0
EN1415,EMP274,COR1287,100,2022-10-09,1
EN1416,EMP272,COR0521,100,2022-10-09,1
EN1417,EMP185,COR0885,72,2022-10-09,0
EN1418,EMP107,COR0388,100,2022-10-09,1
EN1419,EMP142,COR0166,77,2022-10-09,0
EN1420,EMP201,COR0428,19,2022-10-09,0
EN1421,EMP272,COR0098,100,2022-10-09,1
EN1422,EMP240,COR1328,23,2022-10-09,0
EN1423,EMP071,COR1899,100,2022-10-09,1
EN1424,EMP181,COR0023,100,2022-10-10,1
EN1425,EMP223,COR0766,54,2022-10-10,0
EN1426,EMP029,COR0421,100,2022-10-10,1
EN1427,EMP149,COR0797,100,2022-10-10,1
EN1428,EMP242,COR1797,100,2022-10-10,1
EN1429,EMP251,COR1779,92,2022-10-10,0
EN1430,EMP224,COR0014,100,2022-10-11,1
EN1431,EMP037,COR1591,100,2022-10-11,1
EN1432,EMP242,COR1579,100,2022-10-11,1
EN1433,EMP136,COR0480,25,2022-10-11,0
EN1434,EMP208,COR0510,45,2022-10-12,0
EN1435,EMP206,COR0328,100,2022-10-12,1
EN1436,EMP036,COR0399,100,2022-10-12,1
EN1437,EMP017,COR1770,100,2022-10-12,1
EN1438,EMP207,COR0517,6,2022-10-12,0
EN1439,EMP010,COR1930,38,2022-10-12,0
EN1440,EMP199,COR1079,92,2022-10-13,0
EN1441,EMP135,COR0024,19,2022-10-13,0
EN1442,EMP179,COR0687,89,2022-10-13,0
EN1443,EMP232,COR1717,100,2022-10-13,1
EN1444,EMP074,COR1986,43,2022-10-13,0
EN1445,EMP112,COR1364,100,2022-10-13,1
EN1446,EMP194,COR1475,8,2022-10-13,0
EN1447,EMP223,COR0598,100,2022-10-13,1
EN1448,EMP087,COR0158,26,2022-10-14,0
EN1449,EMP247,COR0244,100,2022-10-14,1
EN1450,EMP252,COR0087,100,2022-10-14,1
EN1451,EMP071,COR1730,84,2022-10-14,0
EN1452,EMP179,COR0164,100,2022-10-14,1
EN1453,EMP259,COR1971,100,2022-10-14,1
EN1454,EMP104,COR1190,100,2022-10-15,1
EN1455,EMP106,COR0832,100,2022-10-15,1
EN1456,EMP235,COR0607,97,2022-10-15,0
EN1457,EMP204,COR0152,94,2022-10-15,0
EN1458,EMP246,COR0867,100,2022-10-16,1
EN1459,EMP246,COR1111,100,2022-10-16,1
EN1460,EMP163,COR1495,100,2022-10-16,1
EN1461,EMP221,COR1131,100,2022-10-16,1
EN1462,EMP072,COR0266,27,2022-10-16,0
EN1463,EMP109,COR1932,100,2022-10-17,1
EN1464,EMP016,COR1268,100,2022-10-17,1
EN1465,EMP180,COR1432,100,2022-10-17,0
EN1466,EMP271,COR0276,20,2022-10-17,0
EN1467,EMP056,COR1249,92,2022-10-17,0
EN1468,EMP025,COR0982,20,2022-10-17,0
EN1469,EMP290,COR1913,100,2022-10-18,1
EN1470,EMP063,COR0410,100,2022-10-18,1
EN1471,EMP146,COR0380,100,2022-10-18,1
EN1472,EMP202,COR1762,100,2022-10-18,1
EN1473,EMP209,COR1694,100,2022-10-18,1
EN1474,EMP049,COR0970,100,2022-10-18,1
EN1475,EMP236,COR1551,100,2022-10-19,1
EN1476,EMP100,COR0176,67,2022-10-19,0
EN1477,EMP136,COR1103,100,2022-10-19,1
EN1478,EMP183,COR0542,89,2022-10-20,0
EN1479,EMP288,COR1250,100,2022-10-20,1
EN1480,EMP021,COR0374,100,2022-10-20,1
EN1481,EMP073,COR0133,100,2022-10-21,1
EN1482,EMP037,COR0809,100,2022-10-21,1
EN1483,EMP167,COR1990,100,2022-10-21,1
EN1484,EMP022,COR1770,100,2022-10-21,1
EN1485,EMP180,COR1731,100,2022-10-22,1
EN1486,EMP117,COR1512,100,2022-10-22,1
EN1487,EMP206,COR0815,100,2022-10-22,1
EN1488,EMP086,COR1710,100,2022-10-22,1
EN1489,EMP200,COR0647,100,2022-10-22,1
EN1490,EMP007,COR1548,100,2022-10-22,1
EN1491,EMP176,COR1408,100,2022-10-22,1
EN1492,EMP202,COR1631,100,2022-10-22,1
EN1493,EMP004,COR1986,100,2022-10-23,1
EN1494,EMP041,COR1917,100,2022-10-23,1
EN1495,EMP063,COR1894,54,2022-10-23,0
EN1496,EMP044,COR1656,3,2022-10-23,0
EN1497,EMP205,COR1484,72,2022-10-23,0
EN1498,EMP100,COR1293,100,2022-10-23,1
EN1499,EMP260,COR1128,100,2022-10-24,1
EN1500,EMP291,COR0802,64,2022-10-24,0
EN1501,EMP044,COR1127,44,2022-10-24,0
EN1502,EMP297,COR0078,100,2022-10-24,1
EN1503,EMP214,COR1271,100,2022-10-24,1
EN1504,EMP134,COR0979,29,2022-10-24,0
EN1505,EMP086,COR1779,100,2022-10-24,1
EN1506,EMP104,COR0867,100,2022-10-24,1
EN1507,EMP047,COR0519,100,2022-10-24,1
EN1508,EMP210,COR1508,100,2022-10-24,1
EN1509,EMP281,COR1328,69,2022-10-25,0
EN1510,EMP156,COR0160,27,2022-10-25,0
EN1511,EMP231,COR1819,100,2022-10-25,1
EN1512,EMP272,COR0416,89,2022-10-25,0
EN1513,EMP158,COR0871,100,2022-10-25,1
EN1514,EMP136,COR0111,100,2022-10-25,1
EN1515,EMP246,COR1329,100,2022-10-26,1
EN1516,EMP010,COR0001,100,2022-10-26,1
EN1517,EMP201,COR0401,100,2022-10-26,1
EN1518,EMP160,COR1509,84,2022-10-27,0
EN1519,EMP214,COR0121,100,2022-10-27,1
EN1520,EMP232,COR0766,91,2022-10-27,0
EN1521,EMP143,COR0724,100,2022-10-27,1
EN1522,EMP021,COR0866,100,2022-10-27,1
EN1523,EMP281,COR0853,100,2022-10-27,1
EN1524,EMP071,COR1141,100,2022-10-28,1
EN1525,EMP208,COR1030,100,2022-10-28,1
EN1526,EMP139,COR0024,44,2022-10-28,0
EN1527,EMP167,COR1981,100,2022-10-28,1
EN1528,EMP086,COR0658,100,2022-10-28,1
EN1529,EMP028,COR0121,100,2022-10-28,1
EN1530,EMP098,COR0027,100,2022-10-28,1
EN1531,EMP187,COR0743,54,2022-10-29,0
EN1532,EMP192,COR1217,100,2022-10-29,1
EN1533,EMP255,COR1953,100,2022-10-29,1
EN1534,EMP203,COR0251,100,2022-10-29,1
EN1535,EMP136,COR0073,100,2022-10-29,1
EN1536,EMP169,COR1968,100,2022-10-30,1
EN1537,EMP249,COR0485,96,2022-10-30,0
EN1538,EMP161,COR0411,83,2022-10-30,0
EN1539,EMP077,COR0272,100,2022-10-31,1
EN1540,EMP006,COR1357,6,2022-10-31,0
EN1541,EMP030,COR1491,26,2022-10-31,0
EN1542,EMP206,COR1887,100,2022-10-31,1
EN1543,EMP263,COR1231,100,2022-10-31,1
EN1544,EMP256,COR0109,100,2022-11-01,1
EN1545,EMP284,COR1364,38,2022-11-01,0
EN1546,EMP037,COR0459,34,2022-11-01,0
EN1547,EMP118,COR0746,83,2022-11-01,0
EN1548,EMP090,COR1673,100,2022-11-02,1
EN1549,EMP009,COR0410,100,2022-11-02,1
EN1550,EMP092,COR1144,100,2022-11-02,1
EN1551,EMP176,COR1660,100,2022-11-02,1
EN1552,EMP274,COR0429,59,2022-11-02,0
EN1553,EMP035,COR0583,77,2022-11-02,0
EN1554,EMP056,COR1226,100,2022-11-03,1
EN1555,EMP089,COR1026,100,2022-11-03,1
EN1556,EMP264,COR1687,100,2022-11-03,1
EN1557,EMP090,COR0626,100,2022-11-03,1
EN1558,EMP012,COR0018,100,2022-11-03,1
EN1559,EMP297,COR0771,100,2022-11-04,1
EN1560,EMP101,COR1226,6,2022-11-04,0
EN1561,EMP090,COR0771,100,2022-11-04,1
EN1562,EMP009,COR1715,100,2022-11-04,1
EN1563,EMP036,COR1243,100,2022-11-04,1
EN1564,EMP278,COR0819,100,2022-11-04,1
EN1565,EMP199,COR0986,100,2022-11-04,1
EN1566,EMP174,COR0815,94,2022-11-05,0
EN1567,EMP259,COR0386,100,2022-11-05,1
EN1568,EMP247,COR1877,100,2022-11-05,1
EN1569,EMP249,COR0807,100,2022-11-05,1
EN1570,EMP049,COR0907,100,2022-11-06,1
EN1571,EMP146,COR0838,100,2022-11-06,1
EN1572,EMP088,COR1051,100,2022-11-06,1
EN1573,EMP275,COR0978,100,2022-11-07,1
EN1574,EMP261,COR0916,100,2022-11-07,1
EN1575,EMP222,COR1985,2,2022-11-07,0
EN1576,EMP193,COR1174,100,2022-11-07,1
EN1577,EMP206,COR1194,100,2022-11-07,1
EN1578,EMP099,COR1677,100,2022-11-08,1
EN1579,EMP224,COR0339,100,2022-11-08,1
EN1580,EMP299,COR1881,100,2022-11-08,1
EN1581,EMP089,COR1154,100,2022-11-08,1
EN1582,EMP083,COR1652,80,2022-11-08,0
EN1583,EMP007,COR1317,92,2022-11-08,0
EN1584,EMP077,COR1284,100,2022-11-08,1
EN1585,EMP119,COR1618,100,2022-11-10,1
EN1586,EMP275,COR1611,74,2022-11-10,0
EN1587,EMP206,COR0135,77,2022-11-11,0
EN1588,EMP073,COR0855,100,2022-11-11,1
EN1589,EMP049,COR1088,95,2022-11-12,0
EN1590,EMP123,COR0856,30,2022-11-12,0
EN1591,EMP130,COR0631,100,2022-11-12,1
EN1592,EMP117,COR1498,87,2022-11-12,0
EN1593,EMP004,COR1931,100,2022-11-12,1
EN1594,EMP231,COR0145,100,2022-11-12,1
EN1595,EMP138,COR0406,100,2022-11-13,1
EN1596,EMP214,COR1227,18,2022-11-13,0
EN1597,EMP124,COR1255,100,2022-11-13,1
EN1598,EMP104,COR1557,100,2022-11-14,1
EN1599,EMP180,COR1243,100,2022-11-14,1
EN1600,EMP010,COR1444,97,2022-11-14,0
EN1601,EMP143,COR0403,100,2022-11-14,1
EN1602,EMP019,COR1547,100,2022-11-14,1
EN1603,EMP061,COR0772,52,2022-11-15,0
EN1604,EMP001,COR0697,81,2022-11-15,0
EN1605,EMP009,COR1532,100,2022-11-15,1
EN1606,EMP273,COR1072,100,2022-11-15,1
EN1607,EMP273,COR0078,100,2022-11-15,1
EN1608,EMP179,COR1269,51,2022-11-15,0
EN1609,EMP261,COR1442,21,2022-11-16,0
EN1610,EMP214,COR1478,100,2022-11-16,1
