EnrollmentID,UserID,CourseID,grade,completed,progress
01470,EMP157,COR0782,0,False,84
01471,EMP243,COR1507,97,True,100
01472,EMP290,COR0897,78,True,100
01473,EMP038,COR0219,96,True,100
01474,EMP167,COR0981,93,True,100
01475,EMP287,COR1814,80,True,100
01476,EMP120,COR0187,92,True,100
01477,EMP296,COR0327,86,True,100
01478,EMP241,COR0117,90,True,100
01479,EMP077,COR1199,76,True,100
01480,EMP183,COR1394,0,False,77
01481,EMP186,COR0358,87,True,100
01482,EMP046,COR1667,70,True,100
01483,EMP081,COR0330,0,False,79
01484,EMP288,COR1487,87,True,100
01485,EMP152,COR1690,86,True,100
01486,EMP283,COR1739,95,True,100
01487,EMP014,COR1354,0,False,79
01488,EMP224,COR0600,0,False,51
01489,EMP285,COR1831,83,True,100
01490,EMP171,COR1075,0,False,20
01491,EMP087,COR1428,82,True,100
01492,EMP129,COR1805,95,True,100
01493,EMP292,COR0659,74,True,100
01494,EMP087,COR1722,92,True,100
01495,EMP151,COR0227,92,True,100
01496,EMP141,COR1309,0,False,3
01497,EMP099,COR1413,88,True,100
01498,EMP087,COR1079,0,False,0
01499,EMP225,COR1536,90,True,100
01500,EMP171,COR0613,0,False,72
01501,EMP291,COR0790,95,True,100
01502,EMP047,COR0799,83,True,100
01503,EMP066,COR1408,0,False,15
01504,EMP244,COR1776,0,False,19
01505,EMP039,COR1590,86,True,100
01506,EMP079,COR0017,94,True,100
01507,EMP068,COR1148,74,True,100
01508,EMP033,COR0130,89,True,100
01509,EMP272,COR0855,88,True,100
01510,EMP259,COR0094,91,True,100
01511,EMP065,COR1279,99,True,100
01512,EMP091,COR0851,77,True,100
01513,EMP033,COR0594,81,True,100
01514,EMP172,COR1954,77,True,100
01515,EMP134,COR0639,73,True,100
01516,EMP217,COR0630,76,True,100
01517,EMP173,COR0073,97,True,100
01518,EMP073,COR1257,70,True,100
01519,EMP206,COR1694,79,True,100
01520,EMP046,COR0464,77,True,100
01521,EMP109,COR1832,87,True,100
01522,EMP072,COR0571,96,True,100
01523,EMP228,COR0147,70,True,100
01524,EMP131,COR0514,70,True,100
01525,EMP243,COR1065,0,False,35
01526,EMP142,COR0110,76,True,100
01527,EMP022,COR1933,82,True,100
01528,EMP023,COR0645,85,True,100
01529,EMP082,COR1211,90,True,100
01530,EMP121,COR0533,100,True,100
01531,EMP106,COR0333,0,False,57
01532,EMP228,COR0606,0,False,44
01533,EMP031,COR1136,98,True,100
01534,EMP201,COR1703,0,False,93
01535,EMP242,COR1193,92,True,100
01536,EMP133,COR1787,84,True,100
01537,EMP271,COR1964,91,True,100
01538,EMP263,COR1631,87,True,100
01539,EMP178,COR1864,96,True,100
01540,EMP224,COR1415,0,False,72
01541,EMP008,COR1378,81,True,100
01542,EMP296,COR0158,78,True,100
01543,EMP156,COR0189,0,False,91
01544,EMP049,COR0774,72,True,100
01545,EMP049,COR0111,85,True,100
01546,EMP129,COR1088,0,False,27
01547,EMP257,COR0529,96,True,100
01548,EMP151,COR1011,89,True,100
01549,EMP297,COR0554,72,True,100
01550,EMP066,COR1132,98,True,100
01551,EMP059,COR0615,78,True,100
01552,EMP009,COR0315,94,True,100
01553,EMP039,COR0268,86,True,100
01554,EMP018,COR0959,0,False,35
01555,EMP136,COR1377,72,True,100
01556,EMP226,COR0268,0,False,84
01557,EMP184,COR0076,93,True,100
01558,EMP041,COR1041,74,True,100
01559,EMP273,COR0088,79,True,100
01560,EMP024,COR0329,96,True,100
01561,EMP146,COR1025,94,True,100
01562,EMP134,COR1877,95,True,100
01563,EMP034,COR0292,0,False,36
01564,EMP162,COR0114,96,True,100
01565,EMP075,COR1220,78,True,100
01566,EMP191,COR0088,77,True,100
01567,EMP001,COR1723,0,False,25
01568,EMP008,COR1832,94,True,100
01569,EMP074,COR0744,0,False,25
01570,EMP274,COR0247,94,True,100
01571,EMP215,COR0616,0,False,61
01572,EMP168,COR0414,0,False,61
01573,EMP283,COR1280,86,True,100
01574,EMP149,COR0663,70,True,100
01575,EMP241,COR0585,96,True,100
01576,EMP218,COR0892,83,True,100
01577,EMP178,COR0857,80,True,100
01578,EMP020,COR1841,0,False,26
01579,EMP020,COR0237,70,True,100
01580,EMP011,COR0904,89,True,100
01581,EMP216,COR0846,96,True,100
01582,EMP132,COR0971,82,True,100
01583,EMP019,COR1059,99,True,100
01584,EMP286,COR1971,97,True,100
01585,EMP261,COR1901,0,False,52
01586,EMP136,COR0819,89,True,100
01587,EMP277,COR1583,0,False,53
01588,EMP143,COR0616,89,True,100
01589,EMP122,COR1850,0,False,31
01590,EMP005,COR0837,0,False,37
01591,EMP297,COR1995,77,True,100
01592,EMP241,COR1608,76,True,100
01593,EMP219,COR0124,0,False,84
01594,EMP183,COR1946,84,True,100
01595,EMP123,COR1655,0,False,68
01596,EMP006,COR0665,74,True,100
01597,EMP168,COR0920,95,True,100
01598,EMP078,COR0484,98,True,100
01599,EMP214,COR1401,84,True,100
01600,EMP018,COR0794,82,True,100
01601,EMP112,COR1391,81,True,100
01602,EMP258,COR0944,90,True,100
01603,EMP058,COR0915,99,True,100
01604,EMP165,COR0477,81,True,100
01605,EMP127,COR1070,72,True,100
01606,EMP104,COR1917,80,True,100
01607,EMP113,COR0774,97,True,100
01608,EMP292,COR0270,77,True,100
01609,EMP248,COR0988,0,False,28
01610,EMP243,COR1652,96,True,100
01611,EMP230,COR1982,89,True,100
01612,EMP146,COR1255,71,True,100
01613,EMP214,COR1542,96,True,100
01614,EMP224,COR0738,70,True,100
01615,EMP069,COR0810,88,True,100
01616,EMP223,COR1103,73,True,100
01617,EMP257,COR0110,70,True,100
01618,EMP003,COR0005,72,True,100
01619,EMP099,COR1003,84,True,100
01620,EMP068,COR1140,88,True,100
01621,EMP260,COR0535,78,True,100
01622,EMP218,COR1726,0,False,91
01623,EMP033,COR1690,77,True,100
01624,EMP078,COR0226,0,False,21
01625,EMP269,COR1272,96,True,100
01626,EMP209,COR0859,0,False,11
01627,EMP130,COR0071,0,False,49
01628,EMP012,COR1488,0,False,19
01629,EMP014,COR0654,73,True,100
01630,EMP181,COR0073,88,True,100
01631,EMP200,COR0867,100,True,100
01632,EMP032,COR1097,0,False,3
01633,EMP065,COR1358,0,False,54
01634,EMP006,COR1777,77,True,100
01635,EMP040,COR1898,95,True,100
01636,EMP064,COR0946,0,False,54
01637,EMP237,COR0951,0,False,82
01638,EMP277,COR0253,0,False,51
01639,EMP102,COR0681,0,False,4
01640,EMP249,COR1748,94,True,100
01641,EMP131,COR0498,75,True,100
01642,EMP262,COR0036,75,True,100
01643,EMP261,COR1013,71,True,100
01644,EMP032,COR0326,76,True,100
01645,EMP103,COR0154,74,True,100
01646,EMP071,COR1565,99,True,100
01647,EMP097,COR0843,0,False,80
01648,EMP239,COR1047,0,False,55
01649,EMP175,COR0197,89,True,100
01650,EMP266,COR0616,78,True,100
01651,EMP145,COR0124,96,True,100
01652,EMP063,COR1049,98,True,100
01653,EMP276,COR0409,93,True,100
01654,EMP040,COR1013,0,False,6
01655,EMP084,COR0628,76,True,100
01656,EMP236,COR1570,94,True,100
01657,EMP144,COR1177,89,True,100
01658,EMP107,COR0042,0,False,59
01659,EMP290,COR1277,73,True,100
01660,EMP106,COR1660,79,True,100
01661,EMP057,COR0194,84,True,100
01662,EMP145,COR0918,80,True,100
01663,EMP008,COR1597,99,True,100
01664,EMP178,COR1369,100,True,100
01665,EMP035,COR1160,78,True,100
01666,EMP179,COR0823,83,True,100
01667,EMP185,COR1057,70,True,100
01668,EMP148,COR1199,85,True,100
01669,EMP043,COR0447,0,False,34
01670,EMP104,COR0701,0,False,74
01671,EMP035,COR0682,95,True,100
01672,EMP196,COR0290,74,True,100
01673,EMP146,COR0137,98,True,100
01674,EMP091,COR1590,87,True,100
01675,EMP048,COR1847,82,True,100
01676,EMP136,COR1799,74,True,100
01677,EMP270,COR1179,90,True,100
01678,EMP036,COR1129,92,True,100
01679,EMP283,COR1793,70,True,100
01680,EMP131,COR1875,0,False,84
01681,EMP200,COR0248,78,True,100
01682,EMP255,COR0331,88,True,100
01683,EMP247,COR1241,75,True,100
01684,EMP276,COR1528,95,True,100
01685,EMP184,COR1934,75,True,100
01686,EMP092,COR0719,79,True,100
01687,EMP221,COR0735,82,True,100
01688,EMP095,COR0292,0,False,14
01689,EMP148,COR0083,0,False,41
01690,EMP127,COR1187,100,True,100
01691,EMP014,COR0497,70,True,100
01692,EMP138,COR0672,87,True,100
01693,EMP015,COR0303,0,False,57
01694,EMP051,COR1986,73,True,100
01695,EMP155,COR0134,75,True,100
01696,EMP092,COR0081,82,True,100
01697,EMP300,COR0963,88,True,100
01698,EMP250,COR1147,77,True,100
01699,EMP080,COR0490,91,True,100
01700,EMP066,COR1385,72,True,100
01701,EMP296,COR0479,93,True,100
01702,EMP218,COR0331,80,True,100
01703,EMP040,COR1954,0,False,71
01704,EMP163,COR0237,95,True,100
01705,EMP177,COR1059,76,True,100
01706,EMP254,COR0216,0,False,60
01707,EMP277,COR1758,89,True,100
01708,EMP131,COR1192,0,False,31
01709,EMP149,COR1393,0,False,70
01710,EMP047,COR1645,73,True,100
01711,EMP175,COR0906,99,True,100
01712,EMP210,COR0576,0,False,56
01713,EMP279,COR0638,89,True,100
01714,EMP160,COR1209,86,True,100
01715,EMP246,COR0474,100,True,100
01716,EMP036,COR1999,0,False,52
01717,EMP166,COR0581,95,True,100
01718,EMP125,COR0010,89,True,100
01719,EMP003,COR0762,79,True,100
01720,EMP140,COR1319,0,False,55
01721,EMP092,COR1657,0,False,61
01722,EMP029,COR1314,80,True,100
01723,EMP187,COR0661,88,True,100
01724,EMP097,COR1197,74,True,100
01725,EMP040,COR1347,98,True,100
01726,EMP290,COR1002,80,True,100
01727,EMP108,COR1029,100,True,100
01728,EMP188,COR1010,88,True,100
01729,EMP172,COR1640,0,False,60
01730,EMP172,COR0721,0,False,20
01731,EMP139,COR1783,94,True,100
01732,EMP032,COR0402,91,True,100
01733,EMP230,COR1871,87,True,100
01734,EMP108,COR0447,88,True,100
01735,EMP225,COR1375,79,True,100
01736,EMP034,COR1156,75,True,100
01737,EMP170,COR1873,93,True,100
01738,EMP025,COR1307,91,True,100
01739,EMP194,COR0138,0,False,76
01740,EMP097,COR0887,74,True,100
01741,EMP143,COR1001,0,False,69
01742,EMP184,COR0256,99,True,100
01743,EMP253,COR0404,92,True,100
01744,EMP043,COR0997,85,True,100
01745,EMP139,COR0217,85,True,100
01746,EMP241,COR0720,0,False,32
01747,EMP176,COR0849,71,True,100
01748,EMP110,COR0830,94,True,100
01749,EMP014,COR0850,78,True,100
01750,EMP036,COR1317,94,True,100
01751,EMP212,COR0434,76,True,100
01752,EMP044,COR0813,99,True,100
01753,EMP037,COR0613,86,True,100
01754,EMP206,COR0474,0,False,98
01755,EMP199,COR1487,78,True,100
01756,EMP091,COR0777,85,True,100
01757,EMP213,COR0634,86,True,100
01758,EMP076,COR1313,0,False,4
01759,EMP271,COR1084,70,True,100
01760,EMP113,COR0136,93,True,100
01761,EMP179,COR1458,91,True,100
01762,EMP271,COR0953,75,True,100
01763,EMP233,COR0765,90,True,100
01764,EMP181,COR1607,82,True,100
01765,EMP022,COR1668,0,False,61
01766,EMP225,COR0341,0,False,35
01767,EMP085,COR0582,81,True,100
01768,EMP052,COR0052,71,True,100
01769,EMP027,COR0163,0,False,1
01770,EMP299,COR1452,73,True,100
01771,EMP241,COR0756,79,True,100
01772,EMP184,COR1564,77,True,100
01773,EMP163,COR0392,88,True,100
01774,EMP106,COR1895,89,True,100
01775,EMP229,COR1537,0,False,20
01776,EMP023,COR1900,74,True,100
01777,EMP294,COR0935,0,False,5
01778,EMP170,COR0550,93,True,100
01779,EMP019,COR1496,98,True,100
01780,EMP234,COR1513,85,True,100
01781,EMP097,COR0687,95,True,100
01782,EMP039,COR1891,97,True,100
01783,EMP285,COR1695,82,True,100
01784,EMP197,COR1812,0,False,77
01785,EMP099,COR0515,90,True,100
01786,EMP074,COR1308,96,True,100
01787,EMP052,COR1449,74,True,100
01788,EMP235,COR0752,81,True,100
01789,EMP190,COR1480,94,True,100
01790,EMP049,COR1474,0,False,73
01791,EMP284,COR0608,77,True,100
01792,EMP041,COR0897,84,True,100
01793,EMP232,COR0055,96,True,100
01794,EMP235,COR1553,92,True,100
01795,EMP132,COR0225,82,True,100
01796,EMP287,COR0769,0,False,0
01797,EMP247,COR1303,97,True,100
01798,EMP239,COR1714,93,True,100
01799,EMP274,COR0672,77,True,100
01800,EMP057,COR0977,81,True,100
01801,EMP020,COR1154,96,True,100
01802,EMP133,COR1603,83,True,100
01803,EMP243,COR1828,100,True,100
01804,EMP198,COR0622,80,True,100
01805,EMP245,COR1293,74,True,100
01806,EMP054,COR1305,95,True,100
01807,EMP001,COR1639,0,False,18
01808,EMP148,COR0181,97,True,100
01809,EMP148,COR1782,0,False,79
01810,EMP020,COR1821,95,True,100
01811,EMP028,COR0854,0,False,93
01812,EMP003,COR0740,76,True,100
01813,EMP177,COR0371,0,False,23
01814,EMP025,COR1768,92,True,100
01815,EMP107,COR1016,81,True,100
01816,EMP036,COR1111,79,True,100
01817,EMP063,COR1873,99,True,100
01818,EMP300,COR0352,97,True,100
01819,EMP189,COR0787,96,True,100
01820,EMP001,COR0579,0,False,37
01821,EMP188,COR1406,76,True,100
01822,EMP284,COR1051,92,True,100
01823,EMP030,COR0649,77,True,100
01824,EMP251,COR0655,70,True,100
01825,EMP117,COR1640,96,True,100
01826,EMP115,COR0555,84,True,100
01827,EMP193,COR0133,85,True,100
01828,EMP086,COR0715,0,False,76
01829,EMP057,COR0656,76,True,100
01830,EMP184,COR1259,0,False,4
01831,EMP126,COR0418,96,True,100
01832,EMP253,COR0847,78,True,100
01833,EMP169,COR0730,82,True,100
01834,EMP211,COR0892,0,False,39
01835,EMP254,COR0533,75,True,100
01836,EMP038,COR0547,94,True,100
01837,EMP238,COR0839,72,True,100
01838,EMP193,COR1712,100,True,100
01839,EMP078,COR0108,86,True,100
01840,EMP094,COR0608,87,True,100
01841,EMP185,COR1625,0,False,20
01842,EMP038,COR1085,0,False,5
01843,EMP174,COR1333,82,True,100
01844,EMP275,COR0675,83,True,100
01845,EMP006,COR1541,76,True,100
01846,EMP011,COR1482,88,True,100
01847,EMP220,COR0980,0,False,90
01848,EMP181,COR1012,92,True,100
01849,EMP119,COR0610,84,True,100
01850,EMP261,COR1331,95,True,100
01851,EMP222,COR1445,0,False,58
01852,EMP116,COR0137,100,True,100
01853,EMP003,COR0335,75,True,100
01854,EMP171,COR1574,0,False,84
01855,EMP083,COR0622,96,True,100
01856,EMP064,COR0644,100,True,100
01857,EMP045,COR0369,87,True,100
01858,EMP050,COR1962,82,True,100
01859,EMP099,COR0913,0,False,58
01860,EMP163,COR0503,96,True,100
01861,EMP130,COR1961,81,True,100
01862,EMP280,COR0957,79,True,100
01863,EMP161,COR1132,89,True,100
01864,EMP202,COR0167,0,False,78
01865,EMP061,COR0836,94,True,100
01866,EMP266,COR0770,100,True,100
01867,EMP273,COR0050,90,True,100
01868,EMP041,COR1478,90,True,100
01869,EMP179,COR0691,74,True,100
01870,EMP077,COR1684,0,False,8
01871,EMP265,COR1532,93,True,100
01872,EMP104,COR0583,77,True,100
01873,EMP230,COR1749,80,True,100
01874,EMP285,COR1155,77,True,100
01875,EMP248,COR0941,82,True,100
01876,EMP062,COR1450,93,True,100
01877,EMP079,COR1215,91,True,100
01878,EMP055,COR1613,93,True,100
01879,EMP137,COR0707,80,True,100
01880,EMP210,COR0820,87,True,100
01881,EMP258,COR0057,73,True,100
01882,EMP241,COR0000,99,True,100
01883,EMP204,COR0102,84,True,100
01884,EMP215,COR1491,70,True,100
01885,EMP065,COR1431,81,True,100
01886,EMP287,COR0846,82,True,100
01887,EMP268,COR0988,96,True,100
01888,EMP077,COR0687,95,True,100
01889,EMP058,COR1290,85,True,100
01890,EMP052,COR0575,75,True,100
01891,EMP209,COR0686,82,True,100
01892,EMP133,COR1825,83,True,100
01893,EMP278,COR1466,0,False,40
01894,EMP149,COR0637,74,True,100
01895,EMP162,COR1898,74,True,100
01896,EMP047,COR1602,0,False,40
01897,EMP233,COR1460,74,True,100
01898,EMP099,COR1094,82,True,100
01899,EMP250,COR0977,0,False,67
01900,EMP059,COR0560,0,False,70
01901,EMP056,COR0980,78,True,100
01902,EMP206,COR1795,82,True,100
01903,EMP012,COR0278,0,False,67
01904,EMP032,COR1086,0,False,93
01905,EMP216,COR1897,73,True,100
01906,EMP197,COR0196,84,True,100
01907,EMP016,COR1438,72,True,100
01908,EMP030,COR0974,0,False,96
01909,EMP142,COR0400,95,True,100
01910,EMP073,COR0025,89,True,100
01911,EMP232,COR1853,0,False,0
01912,EMP264,COR1827,94,True,100
01913,EMP223,COR0742,90,True,100
01914,EMP093,COR0108,95,True,100
01915,EMP215,COR0651,85,True,100
01916,EMP234,COR0736,83,True,100
01917,EMP126,COR0958,80,True,100
01918,EMP136,COR0653,91,True,100
01919,EMP103,COR1829,87,True,100
01920,EMP270,COR1139,96,True,100
01921,EMP174,COR1701,90,True,100
01922,EMP022,COR1451,73,True,100
01923,EMP061,COR1270,93,True,100
01924,EMP134,COR1756,93,True,100
01925,EMP142,COR0920,86,True,100
01926,EMP203,COR0168,83,True,100
01927,EMP156,COR0678,91,True,100
01928,EMP258,COR1686,99,True,100
01929,EMP167,COR1564,75,True,100
01930,EMP196,COR0967,0,False,37
01931,EMP087,COR0482,84,True,100
01932,EMP296,COR0645,0,False,72
01933,EMP231,COR1056,93,True,100
01934,EMP223,COR1575,0,False,40
01935,EMP262,COR1846,80,True,100
01936,EMP238,COR0325,0,False,94
01937,EMP164,COR1875,95,True,100
01938,EMP200,COR1068,85,True,100
01939,EMP169,COR1553,0,False,68
01940,EMP095,COR1010,82,True,100
01941,EMP206,COR1955,87,True,100
01942,EMP182,COR0881,79,True,100
01943,EMP238,COR0319,93,True,100
01944,EMP219,COR1039,0,False,63
01945,EMP046,COR1492,99,True,100
01946,EMP138,COR0625,79,True,100
01947,EMP240,COR0245,71,True,100
01948,EMP300,COR1702,77,True,100
01949,EMP035,COR1644,78,True,100
01950,EMP079,COR0327,85,True,100
01951,EMP203,COR1827,95,True,100
01952,EMP010,COR0711,71,True,100
01953,EMP155,COR1928,89,True,100
01954,EMP011,COR1484,79,True,100
01955,EMP224,COR0867,70,True,100
01956,EMP219,COR1511,0,False,61
01957,EMP152,COR1357,76,True,100
01958,EMP085,COR0849,82,True,100
01959,EMP235,COR1872,0,False,62
01960,EMP089,COR1069,0,False,22
01961,EMP172,COR1145,75,True,100
01962,EMP048,COR1361,77,True,100
01963,EMP160,COR1002,72,True,100
01964,EMP261,COR0791,92,True,100
01965,EMP290,COR0486,93,True,100
01966,EMP174,COR1599,87,True,100
01967,EMP012,COR0107,98,True,100
01968,EMP134,COR0229,81,True,100
01969,EMP280,COR1537,0,False,45
01970,EMP193,COR0601,83,True,100
01971,EMP196,COR1266,99,True,100
01972,EMP261,COR0051,0,False,64
01973,EMP145,COR1153,100,True,100
01974,EMP065,COR0220,85,True,100
01975,EMP051,COR1097,79,True,100
01976,EMP252,COR0644,0,False,77
01977,EMP019,COR1024,0,False,46
01978,EMP245,COR0482,0,False,88
01979,EMP253,COR0603,0,False,0
01980,EMP128,COR0300,86,True,100
01981,EMP124,COR0909,79,True,100
01982,EMP035,COR0366,81,True,100
01983,EMP202,COR1931,78,True,100
01984,EMP015,COR0738,83,True,100
01985,EMP023,COR0560,89,True,100
01986,EMP257,COR1568,91,True,100
01987,EMP119,COR1920,93,True,100
01988,EMP026,COR0466,88,True,100
01989,EMP205,COR0268,84,True,100
01990,EMP058,COR1039,84,True,100
01991,EMP229,COR0250,87,True,100
01992,EMP283,COR1302,0,False,91
01993,EMP085,COR0050,80,True,100
01994,EMP225,COR1446,92,True,100
01995,EMP101,COR0964,79,True,100
01996,EMP098,COR1516,85,True,100
01997,EMP242,COR0759,87,True,100
01998,EMP047,COR0364,94,True,100
01999,EMP042,COR0428,94,True,100
02000,EMP178,COR0842,74,True,100
02001,EMP256,COR1660,93,True,100
02002,EMP029,COR1019,77,True,100
02003,EMP245,COR0813,0,False,54
02004,EMP045,COR0175,83,True,100
02005,EMP221,COR0766,0,False,96
02006,EMP205,COR0298,83,True,100
02007,EMP123,COR0527,92,True,100
02008,EMP127,COR1524,99,True,100
02009,EMP144,COR0379,99,True,100
02010,EMP075,COR1061,93,True,100
02011,EMP026,COR1374,100,True,100
02012,EMP300,COR0455,91,True,100
02013,EMP120,COR1540,0,False,74
02014,EMP234,COR0238,0,False,9
02015,EMP039,COR0426,79,True,100
02016,EMP129,COR0988,94,True,100
02017,EMP069,COR1804,87,True,100
02018,EMP263,COR1448,89,True,100
02019,EMP260,COR1602,95,True,100
02020,EMP273,COR1252,76,True,100
02021,EMP253,COR0241,72,True,100
02022,EMP126,COR1748,0,False,45
02023,EMP132,COR0787,81,True,100
02024,EMP085,COR1433,0,False,60
02025,EMP014,COR0796,84,True,100
02026,EMP126,COR0834,90,True,100
02027,EMP291,COR0476,0,False,68
02028,EMP053,COR1332,81,True,100
02029,EMP266,COR1377,0,False,8
02030,EMP036,COR0756,0,False,83
02031,EMP255,COR0716,83,True,100
02032,EMP119,COR0221,97,True,100
02033,EMP274,COR0620,70,True,100
02034,EMP056,COR0478,97,True,100
02035,EMP170,COR0476,0,False,9
02036,EMP030,COR0269,100,True,100
02037,EMP066,COR0546,0,False,58
02038,EMP220,COR1733,91,True,100
02039,EMP224,COR1985,75,True,100
02040,EMP168,COR1572,0,False,14
02041,EMP016,COR1757,77,True,100
02042,EMP238,COR1138,90,True,100
02043,EMP093,COR1151,0,False,30
02044,EMP181,COR1945,0,False,48
02045,EMP016,COR1948,88,True,100
02046,EMP286,COR0352,82,True,100
02047,EMP095,COR1517,0,False,42
02048,EMP208,COR1455,0,False,73
02049,EMP111,COR0794,99,True,100
02050,EMP131,COR1031,0,False,89
02051,EMP019,COR0397,73,True,100
02052,EMP068,COR1365,91,True,100
02053,EMP115,COR0550,77,True,100
02054,EMP034,COR0547,74,True,100
02055,EMP268,COR1366,82,True,100
02056,EMP167,COR1399,80,True,100
02057,EMP184,COR1546,70,True,100
02058,EMP230,COR1518,0,False,81
02059,EMP023,COR0601,98,True,100
02060,EMP269,COR1583,95,True,100
02061,EMP071,COR0886,0,False,9
02062,EMP062,COR0864,73,True,100
02063,EMP045,COR0947,81,True,100
02064,EMP045,COR1058,0,False,59
02065,EMP061,COR0658,86,True,100
02066,EMP056,COR1158,82,True,100
02067,EMP177,COR0325,0,False,2
02068,EMP164,COR0714,92,True,100
02069,EMP066,COR1307,0,False,86
02070,EMP226,COR0439,0,False,88
02071,EMP229,COR0536,80,True,100
02072,EMP111,COR1738,0,False,62
02073,EMP066,COR0455,90,True,100
02074,EMP099,COR1178,79,True,100
02075,EMP276,COR0433,88,True,100
02076,EMP032,COR0283,82,True,100
02077,EMP055,COR0400,78,True,100
02078,EMP181,COR0281,0,False,24
02079,EMP065,COR0327,98,True,100
02080,EMP103,COR0338,98,True,100
02081,EMP102,COR0446,78,True,100
02082,EMP240,COR0817,83,True,100
02083,EMP286,COR0111,90,True,100
02084,EMP166,COR1812,74,True,100
02085,EMP029,COR0852,99,True,100
02086,EMP097,COR0211,78,True,100
02087,EMP262,COR0467,77,True,100
02088,EMP079,COR0331,80,True,100
02089,EMP084,COR1021,77,True,100
02090,EMP246,COR0980,94,True,100
02091,EMP065,COR0081,92,True,100
02092,EMP104,COR1587,78,True,100
02093,EMP093,COR1444,76,True,100
02094,EMP112,COR0797,92,True,100
02095,EMP049,COR1886,100,True,100
02096,EMP089,COR0335,91,True,100
02097,EMP218,COR1430,76,True,100
02098,EMP235,COR1492,74,True,100
02099,EMP228,COR0683,93,True,100
02100,EMP098,COR0490,81,True,100
02101,EMP054,COR1826,0,False,69
02102,EMP055,COR1965,0,False,94
02103,EMP025,COR1514,82,True,100
02104,EMP039,COR0938,82,True,100
02105,EMP208,COR1124,83,True,100
02106,EMP267,COR0998,72,True,100
02107,EMP089,COR1773,97,True,100
02108,EMP081,COR1697,0,False,64
02109,EMP239,COR1599,70,True,100
02110,EMP077,COR1035,100,True,100
02111,EMP004,COR1689,81,True,100
02112,EMP141,COR1160,77,True,100
02113,EMP099,COR1311,81,True,100
02114,EMP276,COR1714,93,True,100
02115,EMP126,COR1817,0,False,34
02116,EMP204,COR0470,75,True,100
02117,EMP030,COR1979,92,True,100
02118,EMP126,COR0411,79,True,100
02119,EMP253,COR0307,74,True,100
02120,EMP100,COR1405,86,True,100
02121,EMP084,COR0452,85,True,100
02122,EMP246,COR1961,82,True,100
02123,EMP142,COR0015,92,True,100
02124,EMP105,COR1714,94,True,100
02125,EMP253,COR0031,92,True,100
02126,EMP257,COR1406,0,False,53
02127,EMP111,COR0529,87,True,100
02128,EMP246,COR0974,99,True,100
02129,EMP213,COR0136,74,True,100
02130,EMP225,COR0745,85,True,100
02131,EMP217,COR1183,0,False,35
02132,EMP169,COR0640,0,False,7
02133,EMP009,COR1972,77,True,100
02134,EMP052,COR1571,73,True,100
02135,EMP284,COR0509,97,True,100
02136,EMP135,COR0132,0,False,44
02137,EMP053,COR0134,0,False,50
02138,EMP118,COR1237,90,True,100
02139,EMP257,COR1184,92,True,100
02140,EMP263,COR1238,90,True,100
02141,EMP183,COR1900,0,False,20
02142,EMP020,COR0667,91,True,100
02143,EMP180,COR1342,85,True,100
02144,EMP288,COR1065,99,True,100
02145,EMP294,COR1015,70,True,100
02146,EMP089,COR1480,93,True,100
02147,EMP213,COR0918,91,True,100
02148,EMP176,COR1138,90,True,100
02149,EMP041,COR0517,76,True,100
02150,EMP084,COR0324,79,True,100
02151,EMP127,COR1843,74,True,100
02152,EMP180,COR1897,73,True,100
02153,EMP025,COR0685,77,True,100
02154,EMP090,COR0905,0,False,7
02155,EMP124,COR0356,86,True,100
02156,EMP262,COR1412,71,True,100
02157,EMP043,COR0898,74,True,100
02158,EMP112,COR0881,0,False,42
02159,EMP212,COR1614,75,True,100
02160,EMP127,COR0735,96,True,100
02161,EMP104,COR0082,72,True,100
02162,EMP272,COR0043,99,True,100
02163,EMP151,COR0443,80,True,100
02164,EMP087,COR0227,96,True,100
02165,EMP043,COR1245,82,True,100
02166,EMP075,COR1977,73,True,100
02167,EMP103,COR1726,0,False,92
02168,EMP062,COR0460,0,False,94
02169,EMP108,COR0080,0,False,0
02170,EMP201,COR1872,87,True,100
02171,EMP083,COR0173,74,True,100
02172,EMP010,COR0235,98,True,100
02173,EMP257,COR0522,85,True,100
02174,EMP250,COR1036,96,True,100
02175,EMP191,COR1139,72,True,100
02176,EMP106,COR0264,91,True,100
02177,EMP248,COR1117,92,True,100
02178,EMP044,COR1343,0,False,3
02179,EMP034,COR0052,0,False,51
02180,EMP274,COR1646,95,True,100
02181,EMP145,COR0126,90,True,100
02182,EMP163,COR0315,94,True,100
02183,EMP213,COR1540,84,True,100
02184,EMP070,COR0389,99,True,100
02185,EMP268,COR1924,78,True,100
02186,EMP067,COR1497,93,True,100
02187,EMP269,COR1538,0,False,47
02188,EMP094,COR1704,84,True,100
02189,EMP136,COR1003,100,True,100
02190,EMP113,COR1387,0,False,86
02191,EMP093,COR1024,71,True,100
02192,EMP079,COR0768,99,True,100
02193,EMP083,COR1077,88,True,100
02194,EMP192,COR0167,0,False,43
02195,EMP054,COR1688,77,True,100
02196,EMP159,COR1830,72,True,100
02197,EMP186,COR0607,78,True,100
02198,EMP052,COR0032,0,False,32
02199,EMP072,COR1636,87,True,100
02200,EMP146,COR0789,98,True,100
02201,EMP139,COR0959,98,True,100
02202,EMP088,COR0748,100,True,100
02203,EMP096,COR1495,0,False,7
02204,EMP259,COR0986,80,True,100
